branche,indicateur,source,r_reste,date,valeur
Pêche,KSAR SGHIR,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.7353763298358624,2021-07-01,152.0
Pêche,KSAR SGHIR,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.7353763298358624,2021-08-01,154.0
Pêche,KSAR SGHIR,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.7353763298358624,2021-09-01,154.0
Pêche,KSAR SGHIR,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.7353763298358624,2021-10-01,154.0
Pêche,KSAR SGHIR,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.7353763298358624,2021-11-01,154.0
Pêche,KSAR SGHIR,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.7353763298358624,2021-12-01,156.0
Pêche,KSAR SGHIR,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.7353763298358624,2022-01-01,5.0
Pêche,KSAR SGHIR,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.7353763298358624,2022-02-01,10.0
Pêche,KSAR SGHIR,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.7353763298358624,2022-03-01,15.0
Pêche,KSAR SGHIR,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.7353763298358624,2022-04-01,15.0
Pêche,KSAR SGHIR,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.7353763298358624,2022-05-01,15.0
Pêche,KSAR SGHIR,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.7353763298358624,2022-06-01,157.0
Pêche,KSAR SGHIR,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.7353763298358624,2022-07-01,160.0
Pêche,KSAR SGHIR,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.7353763298358624,2022-08-01,163.0
Pêche,KSAR SGHIR,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.7353763298358624,2022-09-01,165.0
Pêche,KSAR SGHIR,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.7353763298358624,2022-10-01,171.0
Pêche,KSAR SGHIR,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.7353763298358624,2023-04-01,11.0
Pêche,KSAR SGHIR,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.7353763298358624,2023-05-01,11.0
Pêche,KSAR SGHIR,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.7353763298358624,2023-06-01,68.0
Pêche,KSAR SGHIR,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.7353763298358624,2023-07-01,157.0
Pêche,KSAR SGHIR,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.7353763298358624,2023-08-01,174.0
Pêche,KSAR SGHIR,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.7353763298358624,2023-09-01,182.0
Pêche,KSAR SGHIR,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.7353763298358624,2023-10-01,182.0
Pêche,KSAR SGHIR,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.7353763298358624,2023-11-01,182.0
Pêche,KSAR SGHIR,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.7353763298358624,2023-12-01,183.0
Pêche,KSAR SGHIR,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.7353763298358624,2024-01-01,5.0
Pêche,KSAR SGHIR,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.7353763298358624,2024-02-01,7.0
Pêche,KSAR SGHIR,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.7353763298358624,2024-03-01,10.0
Pêche,KSAR SGHIR,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.7353763298358624,2024-04-01,10.0
Pêche,KSAR SGHIR,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.7353763298358624,2024-05-01,10.0
Pêche,KSAR SGHIR,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.7353763298358624,2024-06-01,10.0
Pêche,KSAR SGHIR,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.7353763298358624,2024-07-01,173.0
Pêche,KSAR SGHIR,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.7353763298358624,2024-08-01,175.0
Pêche,KSAR SGHIR,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.7353763298358624,2024-09-01,201.0
Pêche,KSAR SGHIR,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.7353763298358624,2024-10-01,225.0
Pêche,KSAR SGHIR,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.7353763298358624,2024-11-01,225.0
Pêche,KSAR SGHIR,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.7353763298358624,2024-12-01,226.0
Pêche,KSAR SGHIR,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.7353763298358624,2025-01-01,2.0
Pêche,KSAR SGHIR,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.7353763298358624,2025-02-01,4.0
Pêche,KSAR SGHIR,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.7353763298358624,2025-03-01,5.0
Pêche,KSAR SGHIR,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.7353763298358624,2025-04-01,6.0
Pêche,KSAR SGHIR,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.7353763298358624,2025-05-01,7.0
Pêche,KSAR SGHIR,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.7353763298358624,2025-06-01,161.0
Pêche,KSAR SGHIR,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.7353763298358624,2025-07-01,161.0
Pêche,KSAR SGHIR,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.7353763298358624,2025-08-01,163.0
Pêche,KSAR SGHIR,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.7353763298358624,2025-09-01,208.0
Pêche,KSAR SGHIR,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.7353763298358624,2025-10-01,208.0
Pêche,KSAR SGHIR,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.7353763298358624,2025-11-01,208.0
Pêche,KSAR SGHIR,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.7353763298358624,2025-12-01,209.0
Pêche,KSAR SGHIR,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.7353763298358624,2026-01-01,3.0
Pêche,KSAR SGHIR,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.7353763298358624,2026-02-01,5.0
Pêche,KSAR SGHIR,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.7353763298358624,2026-03-01,9.0
Pêche,KSAR SGHIR,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.7353763298358624,2026-04-01,9.0
Pêche,KSAR SGHIR,Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.7353763298358624,2026-05-01,9.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2008-12-01,134948.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2009-12-01,164905.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2010-09-01,120557.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2010-10-01,141459.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2010-12-01,174036.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2011-03-01,46124.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2011-04-01,58946.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2011-05-01,70345.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2011-06-01,86379.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2011-07-01,112355.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2011-09-01,161842.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2011-10-01,188309.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2011-11-01,200434.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2011-12-01,217982.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2012-01-01,15305.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2012-02-01,29302.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2012-03-01,47032.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2012-04-01,62812.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2012-05-01,79397.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2012-06-01,103540.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2012-07-01,128482.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2012-08-01,150278.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2012-09-01,184423.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2012-10-01,204537.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2012-11-01,229727.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2012-12-01,260460.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2013-01-01,21292.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2013-02-01,38521.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2013-03-01,57220.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2013-04-01,76374.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2013-05-01,99151.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2013-06-01,127542.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2013-07-01,156927.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2013-08-01,192744.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2013-09-01,229193.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2013-10-01,242256.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2013-11-01,274005.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2013-12-01,304215.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2014-01-01,25262.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2014-02-01,47147.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2014-03-01,64409.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2014-04-01,79614.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2014-05-01,98937.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2014-06-01,122061.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2014-07-01,142812.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2014-08-01,171629.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2014-09-01,209501.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2014-10-01,230349.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2014-11-01,264626.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2014-12-01,295868.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2015-01-01,17337.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2015-02-01,32847.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2015-03-01,56711.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2015-04-01,77290.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2015-05-01,105955.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2015-06-01,146353.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2015-07-01,180112.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2015-08-01,226545.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2015-09-01,255312.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2015-10-01,296157.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2015-11-01,296157.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2015-12-01,375781.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2016-02-01,70021.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2016-03-01,104330.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2016-04-01,135889.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2016-05-01,168282.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2016-06-01,206497.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2016-07-01,240547.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2016-08-01,292489.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2016-09-01,315286.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2016-10-01,365209.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2016-11-01,405476.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2016-12-01,432790.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2017-01-01,30321.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2017-02-01,58679.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2017-03-01,86803.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2017-05-01,161832.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2017-06-01,191910.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2017-07-01,234952.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2017-08-01,268620.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2017-09-01,298638.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2017-10-01,346940.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2017-11-01,391761.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2017-12-01,425917.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2018-01-01,26438.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2018-02-01,49010.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2018-03-01,87127.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2018-04-01,125875.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2018-05-01,157309.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2018-06-01,187739.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2018-08-01,253931.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2018-09-01,295037.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2018-10-01,344644.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2018-11-01,388295.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2018-12-01,429783.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2019-03-01,80536.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2019-04-01,112209.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2019-06-01,174980.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2019-07-01,217868.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2019-08-01,245803.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2019-09-01,283293.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2019-10-01,335470.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2019-11-01,379470.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2019-12-01,431401.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2020-03-01,3944.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2020-05-01,140264.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2020-06-01,170761.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2020-08-01,235547.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2020-09-01,267698.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2020-10-01,301784.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2020-11-01,343836.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2020-12-01,387669.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2021-01-01,22682.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2021-02-01,46908.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2021-03-01,69516.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2021-04-01,84704.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2021-05-01,113526.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2021-06-01,146151.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2021-07-01,168977.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2021-08-01,201363.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2021-09-01,243446.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2021-10-01,296261.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2021-11-01,341857.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2021-12-01,386533.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2022-01-01,1328.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2022-02-01,16704.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2022-03-01,46113.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2022-04-01,89228.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2022-05-01,131646.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2022-06-01,181426.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2022-07-01,215727.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2022-08-01,266806.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2022-09-01,306709.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2022-10-01,340217.0
Pêche,DAKHLA (STOCK C),Débarquements des produits de la pêche côtière et artisanale par port en quantité (mensuel).csv,0.8259730414834358,2023-04-01,60814.0
