equation,type,predicteur,retard,coefficient
"Électricité, gaz, eau",A_l,Industrie d'extraction,3,0.0033394562078860606
"Électricité, gaz, eau",A_l,Construction,3,0.0019200090403586815
"Électricité, gaz, eau",A_l,Information-communication,3,0.0005121267099039896
"Électricité, gaz, eau",A_l,Immobilier,3,0.014548380986391732
"Électricité, gaz, eau",A_l,Agriculture,3,0.0021720362385725636
"Électricité, gaz, eau",A_l,Commerce,3,-0.000491995771923641
"Électricité, gaz, eau",A_l,Transports,3,0.002018131598323322
"Électricité, gaz, eau",A_l,"Électricité, gaz, eau",3,0.0007932882741517497
"Électricité, gaz, eau",A_l,Services aux entreprises,3,0.002098418986227357
"Électricité, gaz, eau",A_l,Administration publique,3,-0.008380669030892535
"Électricité, gaz, eau",A_l,Éducation-santé,3,0.0035666968311647133
"Électricité, gaz, eau",A_l,Autres services,3,-0.006737029732169123
"Électricité, gaz, eau",A_l,Industrie de transformation,4,-0.00012882895398118408
"Électricité, gaz, eau",A_l,Finances et assurances,4,-0.001842908822478073
"Électricité, gaz, eau",A_l,Hébergement-restauration,4,-0.0005978571002334315
"Électricité, gaz, eau",A_l,Pêche,4,-0.0006375178555576886
"Électricité, gaz, eau",A_l,Industrie d'extraction,4,-0.0018777312317090618
"Électricité, gaz, eau",A_l,Construction,4,0.002468035894111845
"Électricité, gaz, eau",A_l,Information-communication,4,0.00224825058999338
"Électricité, gaz, eau",A_l,Immobilier,4,0.014503389393496793
"Électricité, gaz, eau",A_l,Agriculture,4,-0.001028027053005053
"Électricité, gaz, eau",A_l,Commerce,4,-0.0036727076447956556
"Électricité, gaz, eau",A_l,Transports,4,-0.0015842117354783695
"Électricité, gaz, eau",A_l,"Électricité, gaz, eau",4,-0.001341423250613617
"Électricité, gaz, eau",A_l,Services aux entreprises,4,-0.0006645143148064866
"Électricité, gaz, eau",A_l,Administration publique,4,0.003047100488418523
"Électricité, gaz, eau",A_l,Éducation-santé,4,-0.0013221690342757751
"Électricité, gaz, eau",A_l,Autres services,4,-0.0068065652997389686
"Électricité, gaz, eau",A_l,Industrie de transformation,5,-0.0005633177981337219
"Électricité, gaz, eau",A_l,Finances et assurances,5,0.0003711600157917021
"Électricité, gaz, eau",A_l,Hébergement-restauration,5,-3.3088657562391614e-05
"Électricité, gaz, eau",A_l,Pêche,5,6.015868300463686e-05
"Électricité, gaz, eau",A_l,Industrie d'extraction,5,-0.0003491846806825121
"Électricité, gaz, eau",A_l,Construction,5,-0.0030868163857441858
"Électricité, gaz, eau",A_l,Information-communication,5,0.000530935509743353
"Électricité, gaz, eau",A_l,Immobilier,5,-0.0017660718639326977
"Électricité, gaz, eau",A_l,Agriculture,5,-5.459429728135833e-05
"Électricité, gaz, eau",A_l,Commerce,5,-0.002461176494737179
"Électricité, gaz, eau",A_l,Transports,5,-0.000504511914687599
"Électricité, gaz, eau",A_l,"Électricité, gaz, eau",5,0.00031949023729734005
"Électricité, gaz, eau",A_l,Services aux entreprises,5,-0.0005327934787742546
"Électricité, gaz, eau",A_l,Administration publique,5,0.003136526441402764
"Électricité, gaz, eau",A_l,Éducation-santé,5,-0.0032658663046523087
"Électricité, gaz, eau",A_l,Autres services,5,-0.0032935791036615564
Services aux entreprises,constante,,0,0.011021797265794669
Services aux entreprises,A_l,Industrie de transformation,1,-0.04673545915057674
Services aux entreprises,A_l,Finances et assurances,1,0.08045202455627411
Services aux entreprises,A_l,Hébergement-restauration,1,-0.003812335440178571
Services aux entreprises,A_l,Pêche,1,-0.0036116141937362657
Services aux entreprises,A_l,Industrie d'extraction,1,-0.00284744928512846
Services aux entreprises,A_l,Construction,1,-0.04192905238813207
Services aux entreprises,A_l,Information-communication,1,-0.014721872647738303
Services aux entreprises,A_l,Immobilier,1,0.10910907497785924
Services aux entreprises,A_l,Agriculture,1,0.004371372124542885
Services aux entreprises,A_l,Commerce,1,-0.035986267105844884
Services aux entreprises,A_l,Transports,1,-0.035115262612393505
Services aux entreprises,A_l,"Électricité, gaz, eau",1,-0.007814184035555272
Services aux entreprises,A_l,Services aux entreprises,1,-0.02246353971291315
Services aux entreprises,A_l,Administration publique,1,-0.0003849968633055185
Services aux entreprises,A_l,Éducation-santé,1,0.04629047448893739
Services aux entreprises,A_l,Autres services,1,0.2884442414944131
Services aux entreprises,A_l,Industrie de transformation,2,-0.004937620860122835
Services aux entreprises,A_l,Finances et assurances,2,-0.01637319143218876
Services aux entreprises,A_l,Hébergement-restauration,2,-0.006329328863920413
Services aux entreprises,A_l,Pêche,2,0.0010513992123630618
Services aux entreprises,A_l,Industrie d'extraction,2,-2.474976323136574e-05
Services aux entreprises,A_l,Construction,2,-0.015792679851883262
Services aux entreprises,A_l,Information-communication,2,-4.928515264652296e-05
Services aux entreprises,A_l,Immobilier,2,0.0028358464325306124
Services aux entreprises,A_l,Agriculture,2,-0.0017347129752326212
Services aux entreprises,A_l,Commerce,2,-0.006843208966173104
Services aux entreprises,A_l,Transports,2,-0.0037923460715368063
Services aux entreprises,A_l,"Électricité, gaz, eau",2,-0.0011688149432203523
Services aux entreprises,A_l,Services aux entreprises,2,-0.009089274625928954
Services aux entreprises,A_l,Administration publique,2,-0.009826066161176612
Services aux entreprises,A_l,Éducation-santé,2,-0.012346868498143291
Services aux entreprises,A_l,Autres services,2,-0.026084364572271618
Services aux entreprises,A_l,Industrie de transformation,3,-0.0028770339894068067
Services aux entreprises,A_l,Finances et assurances,3,-0.0023551220951165963
Services aux entreprises,A_l,Hébergement-restauration,3,-0.0006184063072992728
Services aux entreprises,A_l,Pêche,3,-0.0004529668598686199
Services aux entreprises,A_l,Industrie d'extraction,3,-0.0003648499705878704
Services aux entreprises,A_l,Construction,3,-0.007665686046789715
Services aux entreprises,A_l,Information-communication,3,0.0007610900780044452
Services aux entreprises,A_l,Immobilier,3,-0.000356173790985511
Services aux entreprises,A_l,Agriculture,3,0.00045962913039449373
Services aux entreprises,A_l,Commerce,3,-0.0038408165899638164
Services aux entreprises,A_l,Transports,3,-0.00024057274106996216
Services aux entreprises,A_l,"Électricité, gaz, eau",3,-0.00011474134130620478
Services aux entreprises,A_l,Services aux entreprises,3,-0.0039017291791451727
Services aux entreprises,A_l,Administration publique,3,-0.006155912623174654
Services aux entreprises,A_l,Éducation-santé,3,-0.002991531782331654
Services aux entreprises,A_l,Autres services,3,-0.008972244857943195
Services aux entreprises,A_l,Industrie de transformation,4,0.0017720859242370151
Services aux entreprises,A_l,Finances et assurances,4,0.0006873482410810235
Services aux entreprises,A_l,Hébergement-restauration,4,0.0005338961496087392
Services aux entreprises,A_l,Pêche,4,-2.746064014948819e-05
Services aux entreprises,A_l,Industrie d'extraction,4,0.0006723539187917359
Services aux entreprises,A_l,Construction,4,-0.0022258478602322825
Services aux entreprises,A_l,Information-communication,4,-0.0005967831845623231
Services aux entreprises,A_l,Immobilier,4,-0.0052815710613706495
Services aux entreprises,A_l,Agriculture,4,0.00021770890986070227
Services aux entreprises,A_l,Commerce,4,0.0006459686001943539
Services aux entreprises,A_l,Transports,4,-0.00043307724477151206
Services aux entreprises,A_l,"Électricité, gaz, eau",4,0.0006234344424395588
Services aux entreprises,A_l,Services aux entreprises,4,0.00033087523661722034
Services aux entreprises,A_l,Administration publique,4,-0.0007112496153541534
Services aux entreprises,A_l,Éducation-santé,4,-0.0028229859177290573
Services aux entreprises,A_l,Autres services,4,-0.0019041824514225687
Services aux entreprises,A_l,Industrie de transformation,5,-0.00026020928270815627
Services aux entreprises,A_l,Finances et assurances,5,-0.0024448318368745195
Services aux entreprises,A_l,Hébergement-restauration,5,4.1034260254252143e-05
Services aux entreprises,A_l,Pêche,5,-0.00023559327617085
Services aux entreprises,A_l,Industrie d'extraction,5,-0.00015850803516049365
Services aux entreprises,A_l,Construction,5,0.0015038613306721385
Services aux entreprises,A_l,Information-communication,5,-0.00014487690162288787
Services aux entreprises,A_l,Immobilier,5,-0.0013565646133300705
Services aux entreprises,A_l,Agriculture,5,0.00036510249080787976
Services aux entreprises,A_l,Commerce,5,0.0002936149938695151
Services aux entreprises,A_l,Transports,5,-0.0004601921692030965
Services aux entreprises,A_l,"Électricité, gaz, eau",5,-0.001039912220294554
Services aux entreprises,A_l,Services aux entreprises,5,-0.00041231038373829124
Services aux entreprises,A_l,Administration publique,5,-0.002365201865849209
Services aux entreprises,A_l,Éducation-santé,5,-0.00024190520468320566
Services aux entreprises,A_l,Autres services,5,-0.0034958943434573223
Administration publique,constante,,0,0.00889469874557494
Administration publique,A_l,Industrie de transformation,1,0.003806432782973765
Administration publique,A_l,Finances et assurances,1,0.01457804672972696
Administration publique,A_l,Hébergement-restauration,1,0.0003297083179909072
Administration publique,A_l,Pêche,1,-0.00020907300970609812
Administration publique,A_l,Industrie d'extraction,1,-0.0023677697131634836
Administration publique,A_l,Construction,1,-0.0012155081789465096
Administration publique,A_l,Information-communication,1,-0.004189469365483248
Administration publique,A_l,Immobilier,1,-0.02155220910461215
Administration publique,A_l,Agriculture,1,0.001899676372958737
Administration publique,A_l,Commerce,1,-0.00566499877947036
Administration publique,A_l,Transports,1,-0.005202511271991661
Administration publique,A_l,"Électricité, gaz, eau",1,0.00026697614659284543
Administration publique,A_l,Services aux entreprises,1,0.0004615745419281938
Administration publique,A_l,Administration publique,1,0.18918537591453283
Administration publique,A_l,Éducation-santé,1,0.018063496605297
Administration publique,A_l,Autres services,1,-0.0016098089843212076
Administration publique,A_l,Industrie de transformation,2,-0.0005123652355235434
Administration publique,A_l,Finances et assurances,2,-0.0005375643153550236
Administration publique,A_l,Hébergement-restauration,2,-0.000330689768284746
Administration publique,A_l,Pêche,2,-9.621223309262729e-05
Administration publique,A_l,Industrie d'extraction,2,0.0006372190709036467
Administration publique,A_l,Construction,2,-0.0034580141013660043
Administration publique,A_l,Information-communication,2,0.00010773544313337775
Administration publique,A_l,Immobilier,2,-0.006685762895383739
Administration publique,A_l,Agriculture,2,-0.00030637775265988384
Administration publique,A_l,Commerce,2,0.0028708947599924116
Administration publique,A_l,Transports,2,0.00010715236110928477
Administration publique,A_l,"Électricité, gaz, eau",2,0.0007775404248176276
Administration publique,A_l,Services aux entreprises,2,0.00021618047638142504
Administration publique,A_l,Administration publique,2,-0.07556864914332818
Administration publique,A_l,Éducation-santé,2,0.0019841458406047764
Administration publique,A_l,Autres services,2,-0.001429134963850839
Administration publique,A_l,Industrie de transformation,3,-0.0010408464568464734
Administration publique,A_l,Finances et assurances,3,0.00042048703663192545
Administration publique,A_l,Hébergement-restauration,3,-0.000268569276491592
Administration publique,A_l,Pêche,3,-1.5196188303381407e-05
Administration publique,A_l,Industrie d'extraction,3,0.0003777501415959298
Administration publique,A_l,Construction,3,-0.000775057518899469
Administration publique,A_l,Information-communication,3,-0.0009405892394265251
Administration publique,A_l,Immobilier,3,-0.002616986998660067
Administration publique,A_l,Agriculture,3,0.00048591240365030347
Administration publique,A_l,Commerce,3,0.00013625605855074665
Administration publique,A_l,Transports,3,-0.000607464871087378
Administration publique,A_l,"Électricité, gaz, eau",3,0.00103359050239455
Administration publique,A_l,Services aux entreprises,3,-0.0012073176381618843
Administration publique,A_l,Administration publique,3,-0.02646424573343366
Administration publique,A_l,Éducation-santé,3,-0.004827642849543589
Administration publique,A_l,Autres services,3,0.00011429599617716646
Administration publique,A_l,Industrie de transformation,4,0.0011049989588808409
Administration publique,A_l,Finances et assurances,4,0.0015305620840518673
Administration publique,A_l,Hébergement-restauration,4,1.5265041316079085e-05
Administration publique,A_l,Pêche,4,-7.466882910705532e-05
Administration publique,A_l,Industrie d'extraction,4,0.000639471821413069
Administration publique,A_l,Construction,4,-0.0006306775349899789
Administration publique,A_l,Information-communication,4,-0.0007190764442606239
Administration publique,A_l,Immobilier,4,-0.0054042009818301255
Administration publique,A_l,Agriculture,4,-0.00010369378189853957
Administration publique,A_l,Commerce,4,0.0011298363143381796
Administration publique,A_l,Transports,4,4.008305793997149e-06
Administration publique,A_l,"Électricité, gaz, eau",4,0.0003412953864193822
Administration publique,A_l,Services aux entreprises,4,-0.00026829665639351626
Administration publique,A_l,Administration publique,4,0.011586326585842462
Administration publique,A_l,Éducation-santé,4,-0.0010024140034582568
Administration publique,A_l,Autres services,4,0.001981438905103879
Administration publique,A_l,Industrie de transformation,5,-1.319204409581281e-05
Administration publique,A_l,Finances et assurances,5,0.0013587635417821851
Administration publique,A_l,Hébergement-restauration,5,-4.419178706748332e-05
Administration publique,A_l,Pêche,5,0.00014177611500061052
Administration publique,A_l,Industrie d'extraction,5,3.5361374380379144e-05
Administration publique,A_l,Construction,5,0.0006406149678782312
Administration publique,A_l,Information-communication,5,-0.0005879453100892425
Administration publique,A_l,Immobilier,5,0.0008654690405615735
Administration publique,A_l,Agriculture,5,8.209257706331017e-05
Administration publique,A_l,Commerce,5,0.00015377759874100563
Administration publique,A_l,Transports,5,8.017759689170576e-06
Administration publique,A_l,"Électricité, gaz, eau",5,0.00030918118143367934
Administration publique,A_l,Services aux entreprises,5,-0.00021210177817933525
Administration publique,A_l,Administration publique,5,0.0054335833915279425
Administration publique,A_l,Éducation-santé,5,-0.0036416332092014227
Administration publique,A_l,Autres services,5,0.0002728667256884588
Éducation-santé,constante,,0,0.008243300652261741
Éducation-santé,A_l,Industrie de transformation,1,-0.0003681732752901869
Éducation-santé,A_l,Finances et assurances,1,0.016278975697791253
Éducation-santé,A_l,Hébergement-restauration,1,0.0002767366827322495
Éducation-santé,A_l,Pêche,1,0.0008094724571610947
Éducation-santé,A_l,Industrie d'extraction,1,0.0016626028574626488
Éducation-santé,A_l,Construction,1,0.005382306066234567
Éducation-santé,A_l,Information-communication,1,0.004318715627521332
Éducation-santé,A_l,Immobilier,1,-0.004194299792519366
Éducation-santé,A_l,Agriculture,1,-0.0020100908865741977
Éducation-santé,A_l,Commerce,1,0.003996772611977526
Éducation-santé,A_l,Transports,1,0.0017509232128626359
Éducation-santé,A_l,"Électricité, gaz, eau",1,0.0014102698845940098
Éducation-santé,A_l,Services aux entreprises,1,-0.0004879967058055064
Éducation-santé,A_l,Administration publique,1,-0.012334495532372891
Éducation-santé,A_l,Éducation-santé,1,0.10497805994510243
Éducation-santé,A_l,Autres services,1,0.01336699276912626
Éducation-santé,A_l,Industrie de transformation,2,9.134304038942384e-05
Éducation-santé,A_l,Finances et assurances,2,9.184588594066535e-05
Éducation-santé,A_l,Hébergement-restauration,2,0.00044908517578383963
Éducation-santé,A_l,Pêche,2,-0.00012706058848311493
Éducation-santé,A_l,Industrie d'extraction,2,0.00034150752250599096
Éducation-santé,A_l,Construction,2,0.0025190461547923023
Éducation-santé,A_l,Information-communication,2,0.0011751238329917504
Éducation-santé,A_l,Immobilier,2,0.003686142700980957
Éducation-santé,A_l,Agriculture,2,0.00021358280520566476
Éducation-santé,A_l,Commerce,2,0.00038924434435194644
Éducation-santé,A_l,Transports,2,0.0009445914574765997
Éducation-santé,A_l,"Électricité, gaz, eau",2,0.000252892532963783
Éducation-santé,A_l,Services aux entreprises,2,-0.00019530298560541386
Éducation-santé,A_l,Administration publique,2,-0.021462650059238884
Éducation-santé,A_l,Éducation-santé,2,0.01639943747492795
Éducation-santé,A_l,Autres services,2,0.0014393149055401985
Éducation-santé,A_l,Industrie de transformation,3,-0.0003360031807832779
Éducation-santé,A_l,Finances et assurances,3,0.0004381970329854833
Éducation-santé,A_l,Hébergement-restauration,3,8.804836001360237e-05
Éducation-santé,A_l,Pêche,3,-1.1279588382272147e-05
Éducation-santé,A_l,Industrie d'extraction,3,8.642795891433965e-05
Éducation-santé,A_l,Construction,3,-0.0001416080615885606
Éducation-santé,A_l,Information-communication,3,0.00048016380599287013
Éducation-santé,A_l,Immobilier,3,0.0004755778345315269
Éducation-santé,A_l,Agriculture,3,-0.00022659552778882687
Éducation-santé,A_l,Commerce,3,0.0005842607004667746
Éducation-santé,A_l,Transports,3,0.0003141007540445939
Éducation-santé,A_l,"Électricité, gaz, eau",3,-0.0008636679464577481
Éducation-santé,A_l,Services aux entreprises,3,-5.2374840656067785e-05
Éducation-santé,A_l,Administration publique,3,-0.009166704951983594
Éducation-santé,A_l,Éducation-santé,3,0.0029330016388657595
Éducation-santé,A_l,Autres services,3,0.0006038183017042669
Éducation-santé,A_l,Industrie de transformation,4,0.00016710580584954374
Éducation-santé,A_l,Finances et assurances,4,-0.0005219548913517273
Éducation-santé,A_l,Hébergement-restauration,4,5.2640579854114435e-05
Éducation-santé,A_l,Pêche,4,0.0001609669499014442
Éducation-santé,A_l,Industrie d'extraction,4,-0.00014738121531035416
Éducation-santé,A_l,Construction,4,-0.00033345257672469977
Éducation-santé,A_l,Information-communication,4,-0.00016806703464170358
Éducation-santé,A_l,Immobilier,4,0.0002938157658884418
Éducation-santé,A_l,Agriculture,4,-0.0001282594332417865
Éducation-santé,A_l,Commerce,4,0.00043700142643003604
Éducation-santé,A_l,Transports,4,0.00019171754680346388
Éducation-santé,A_l,"Électricité, gaz, eau",4,-0.00021579769186386505
Éducation-santé,A_l,Services aux entreprises,4,4.1304245246326986e-05
Éducation-santé,A_l,Administration publique,4,0.0032626686221507955
Éducation-santé,A_l,Éducation-santé,4,-0.009858222212869312
Éducation-santé,A_l,Autres services,4,0.0010605474139891034
Éducation-santé,A_l,Industrie de transformation,5,3.520338369453321e-05
Éducation-santé,A_l,Finances et assurances,5,-0.00010418675569167357
Éducation-santé,A_l,Hébergement-restauration,5,5.44952559945857e-05
Éducation-santé,A_l,Pêche,5,-6.154993864454756e-05
Éducation-santé,A_l,Industrie d'extraction,5,-1.7369166873344125e-05
Éducation-santé,A_l,Construction,5,0.0007372337434564018
Éducation-santé,A_l,Information-communication,5,0.00018977188151346128
Éducation-santé,A_l,Immobilier,5,0.0017673261371630832
Éducation-santé,A_l,Agriculture,5,9.44047441212251e-06
Éducation-santé,A_l,Commerce,5,0.00013764167720132483
Éducation-santé,A_l,Transports,5,5.8828758081409814e-05
Éducation-santé,A_l,"Électricité, gaz, eau",5,-1.7405347360885922e-05
Éducation-santé,A_l,Services aux entreprises,5,8.056945392515682e-05
Éducation-santé,A_l,Administration publique,5,0.003230430933580158
Éducation-santé,A_l,Éducation-santé,5,-0.00010954237389280035
Éducation-santé,A_l,Autres services,5,-0.00022275919155770262
Autres services,constante,,0,0.001558854263155051
Autres services,A_l,Industrie de transformation,1,-0.00332519396077412
Autres services,A_l,Finances et assurances,1,0.00937912562094404
Autres services,A_l,Hébergement-restauration,1,0.005347915102061857
Autres services,A_l,Pêche,1,-0.0002731518205067679
Autres services,A_l,Industrie d'extraction,1,0.0018716783798875848
Autres services,A_l,Construction,1,0.03481199170230865
Autres services,A_l,Information-communication,1,0.0022237663363270216
Autres services,A_l,Immobilier,1,0.03738725927236332
Autres services,A_l,Agriculture,1,0.0023171458917688103
Autres services,A_l,Commerce,1,0.015690440742330943
Autres services,A_l,Transports,1,0.01109984830823456
Autres services,A_l,"Électricité, gaz, eau",1,0.004773448651469142
Autres services,A_l,Services aux entreprises,1,0.013956563555933929
Autres services,A_l,Administration publique,1,-0.02839932743820923
Autres services,A_l,Éducation-santé,1,0.041079499743332915
Autres services,A_l,Autres services,1,0.14359903306723198
Autres services,A_l,Industrie de transformation,2,0.005719053320764818
Autres services,A_l,Finances et assurances,2,-0.002722993021778421
Autres services,A_l,Hébergement-restauration,2,0.0014048166395311888
Autres services,A_l,Pêche,2,-0.00026125310927514403
Autres services,A_l,Industrie d'extraction,2,-0.0004107621735744279
Autres services,A_l,Construction,2,0.0028046625899807477
Autres services,A_l,Information-communication,2,0.0012734247479349243
Autres services,A_l,Immobilier,2,0.015918732383302426
Autres services,A_l,Agriculture,2,0.000622511452094098
Autres services,A_l,Commerce,2,0.008224508798849032
Autres services,A_l,Transports,2,0.004029525946266208
Autres services,A_l,"Électricité, gaz, eau",2,0.0010244523095109372
Autres services,A_l,Services aux entreprises,2,0.007081956641313179
Autres services,A_l,Administration publique,2,-0.005096727724080852
Autres services,A_l,Éducation-santé,2,0.011792014117980988
Autres services,A_l,Autres services,2,0.017071211886582883
Autres services,A_l,Industrie de transformation,3,-0.0034549992308775253
Autres services,A_l,Finances et assurances,3,0.0027841162043725116
Autres services,A_l,Hébergement-restauration,3,-0.001232117351939809
Autres services,A_l,Pêche,3,7.51499049064218e-05
Autres services,A_l,Industrie d'extraction,3,0.00044904838376838644
Autres services,A_l,Construction,3,-0.004788849468934387
Autres services,A_l,Information-communication,3,0.000433300629941061
Autres services,A_l,Immobilier,3,0.005835763004416093
Autres services,A_l,Agriculture,3,0.0003859063035679245
Autres services,A_l,Commerce,3,-0.004080925816265861
Autres services,A_l,Transports,3,-0.0028597088086240964
Autres services,A_l,"Électricité, gaz, eau",3,-0.0007671600461500907
Autres services,A_l,Services aux entreprises,3,-0.004266072355384059
Autres services,A_l,Administration publique,3,-0.002145499088701971
Autres services,A_l,Éducation-santé,3,0.007635559237521778
Autres services,A_l,Autres services,3,0.001881571254697317
Autres services,A_l,Industrie de transformation,4,0.0009405986582390423
Autres services,A_l,Finances et assurances,4,-0.0011741516481289297
Autres services,A_l,Hébergement-restauration,4,-0.00019392635433088416
Autres services,A_l,Pêche,4,-9.54595610173008e-05
Autres services,A_l,Industrie d'extraction,4,-0.00023298054438821323
Autres services,A_l,Construction,4,0.0007464710056287967
Autres services,A_l,Information-communication,4,0.00039597314271208465
Autres services,A_l,Immobilier,4,-7.478920111397315e-05
Autres services,A_l,Agriculture,4,0.00026126321916232476
Autres services,A_l,Commerce,4,0.00036160443040245355
Autres services,A_l,Transports,4,-0.00037066391786493334
Autres services,A_l,"Électricité, gaz, eau",4,-0.0009188630607908737
Autres services,A_l,Services aux entreprises,4,-0.000544693691256485
Autres services,A_l,Administration publique,4,-0.004078702586705165
Autres services,A_l,Éducation-santé,4,0.005663103862569333
Autres services,A_l,Autres services,4,-0.006703866666339889
Autres services,A_l,Industrie de transformation,5,-0.00016413168347259897
Autres services,A_l,Finances et assurances,5,-0.00018008157437132365
Autres services,A_l,Hébergement-restauration,5,-4.5451916509709e-06
Autres services,A_l,Pêche,5,-7.452153129030139e-05
Autres services,A_l,Industrie d'extraction,5,-4.397407864993083e-05
Autres services,A_l,Construction,5,0.001727572342811526
Autres services,A_l,Information-communication,5,0.000266947014607947
Autres services,A_l,Immobilier,5,0.0005384858681548178
Autres services,A_l,Agriculture,5,0.00010540415063385784
Autres services,A_l,Commerce,5,-0.0001050831751915864
Autres services,A_l,Transports,5,-3.0170372355477673e-05
Autres services,A_l,"Électricité, gaz, eau",5,-0.0005943304668121945
Autres services,A_l,Services aux entreprises,5,-5.808069065671389e-05
Autres services,A_l,Administration publique,5,-0.0003816065506530716
Autres services,A_l,Éducation-santé,5,0.00012989205109072366
Autres services,A_l,Autres services,5,-0.0013884048483741786
