;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2019
        355 Matériels de transport n.c.a;125.0;78.0;109.0;74.0;65.0;58.0;66.0;58.0;136.0;75.0;56.0;72.0;52.0;60.0;59.0;53.0;64.0;89.0;64.0;59.0;58.0;57.0;42.0;40.0;;;;
    36 Fabrication de meubles, industries diverses;4024.0;3274.0;3318.0;3844.0;3875.0;3613.0;3651.0;3360.0;5280.0;5954.0;5084.0;6475.0;6439.0;7219.0;7354.0;7796.0;8227.0;7220.0;6751.0;7634.0;9324.0;9119.0;8950.0;8715.0;10051.0;8784.0;8005.0;
        361 Fabrication de meubles;3467.0;2780.0;2723.0;3267.0;3239.0;2959.0;3154.0;2807.0;3539.0;4071.0;3546.0;4705.0;4931.0;4982.0;5212.0;5474.0;5860.0;4915.0;4574.0;5513.0;7321.0;7076.0;6927.0;6649.0;;;;
        362 Bijouterie;;;;5.0;51.0;51.0;51.0;51.0;370.0;329.0;368.0;383.0;371.0;606.0;778.0;846.0;923.0;998.0;1013.0;1173.0;1152.0;1121.0;1106.0;1038.0;;;;
        363 Fabrication d'instruments de musique;;;;;;;;23.0;;;;;;;;;;;;;;;;;;;;
        364 Fabrication d'articles de sport;58.0;;87.0;13.0;25.0;30.0;;;18.0;22.0;17.0;8.0;5.0;3.0;6.0;17.0;21.0;14.0;21.0;15.0;19.0;9.0;7.0;7.0;;;;
        365 Fabrication de jeux et de jouets;111.0;111.0;111.0;111.0;120.0;120.0;;;126.0;94.0;15.0;;28.0;29.0;45.0;124.0;140.0;140.0;123.0;147.0;92.0;104.0;129.0;150.0;;;;
        366 Autres industries diverses;377.0;372.0;388.0;439.0;430.0;443.0;437.0;470.0;1219.0;1426.0;1125.0;1365.0;1082.0;1577.0;1288.0;1309.0;1256.0;1125.0;995.0;762.0;694.0;809.0;781.0;871.0;;;;
    37 Récupération;;;;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;42.0;49.0;61.0;70.0;67.0;50.0;50.0;56.0;44.0;25.0;50.0;70.0;44.0;35.0;35.0;94.0;
        372 Récupération de matières non métalliques recyclable;;;;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;42.0;49.0;61.0;70.0;67.0;50.0;50.0;56.0;44.0;25.0;50.0;70.0;44.0;;;;
5 Industrie électrique et électronique;12834.0;12817.0;10652.0;11051.0;10727.0;11521.0;12134.0;12599.0;17199.0;20695.0;24088.0;26898.0;29968.0;32917.0;32395.0;35092.0;39725.0;51131.0;49792.0;49105.0;64349.0;74907.0;60929.0;66973.0;68104.0;79052.0;80839.0;17958.0
    31 Fabrication de machines et appareils électriques;6301.0;6090.0;6032.0;6842.0;7011.0;7266.0;7951.0;8173.0;11173.0;14671.0;16751.0;20007.0;23042.0;25740.0;25220.0;28156.0;31863.0;43558.0;43271.0;41214.0;58168.0;65558.0;51193.0;57513.0;60488.0;70157.0;72093.0;
        311 Fabrication de moteurs, génératrices et transforma;1759.0;1875.0;1250.0;1892.0;1888.0;1794.0;957.0;1038.0;928.0;914.0;946.0;1037.0;1095.0;1296.0;1014.0;976.0;1011.0;1078.0;912.0;874.0;1518.0;1521.0;1052.0;1069.0;;;;
        312 Fabrication de fils et câbles isoles;836.0;1038.0;1175.0;912.0;1208.0;1217.0;1598.0;1569.0;3631.0;5120.0;4364.0;4484.0;4672.0;4135.0;4280.0;5379.0;5272.0;6230.0;6335.0;4787.0;4839.0;3759.0;3861.0;4097.0;;;;
        313 Fabrication de matériel de distribution et de commande;1135.0;1084.0;1014.0;1283.0;1172.0;1485.0;1414.0;1490.0;1301.0;1132.0;1688.0;2143.0;1092.0;708.0;648.0;1272.0;1464.0;1252.0;1165.0;1367.0;1577.0;1179.0;1399.0;1854.0;;;;
        314 Fabrication d'accumulateurs et de piles électriques;686.0;586.0;614.0;548.0;532.0;538.0;1839.0;1785.0;662.0;724.0;573.0;557.0;787.0;1243.0;1255.0;715.0;477.0;685.0;1037.0;1073.0;792.0;1019.0;896.0;658.0;;;;
        315 Fabrication de lampes et d'appareils d'émission et de transmission;1541.0;1105.0;1580.0;1633.0;1672.0;1651.0;1414.0;1756.0;1758.0;1565.0;1520.0;1550.0;1514.0;1629.0;1429.0;1524.0;1506.0;1593.0;1546.0;1686.0;1622.0;1487.0;1488.0;1211.0;;;;
        316 Fabrication d'autres matériels électriques;344.0;402.0;399.0;574.0;539.0;581.0;729.0;535.0;2893.0;5216.0;7660.0;10236.0;13882.0;16729.0;16594.0;18232.0;22063.0;32641.0;32167.0;31319.0;47717.0;56593.0;42497.0;48624.0;;;;
    32 Fabrication d'équipements de radio, télévision et communication;6157.0;6153.0;4788.0;4212.0;3581.0;4045.0;4047.0;4332.0;4634.0;5046.0;6529.0;6146.0;6260.0;6501.0;6342.0;5817.0;6051.0;6367.0;5454.0;4431.0;4888.0;5283.0;5385.0;5473.0;4952.0;6015.0;5794.0;
        321 Fabrication de composants électroniques;3872.0;3717.0;2868.0;2936.0;2688.0;3403.0;3321.0;3604.0;4284.0;4698.0;6126.0;5723.0;5705.0;6087.0;5899.0;5411.0;5406.0;5709.0;4803.0;3860.0;4436.0;5066.0;5167.0;5171.0;;;;
        322 Fabrication d'appareils d'émission et de transmission;2285.0;2436.0;1920.0;1276.0;893.0;642.0;726.0;728.0;266.0;272.0;283.0;358.0;367.0;344.0;358.0;357.0;323.0;334.0;348.0;309.0;237.0;217.0;218.0;302.0;;;;
        323 Fabrication d'appareils de réception, enregistrements ou reproduction du son et de l'image;;;;;;;;;84.0;76.0;120.0;65.0;188.0;70.0;85.0;49.0;45.0;49.0;13.0;16.0;16.0;;;;;;;
    33 Fabrication d'instruments médicaux, de précision d'optique et horlogerie;213.0;194.0;280.0;380.0;468.0;555.0;552.0;532.0;1392.0;978.0;808.0;745.0;666.0;676.0;833.0;1119.0;1811.0;1206.0;1067.0;3460.0;1293.0;4066.0;4351.0;3987.0;2664.0;2880.0;2952.0;
        331 Fabrication de matériel médico-chirurgical et d'orthopédie;48.0;47.0;126.0;200.0;172.0;202.0;185.0;176.0;307.0;303.0;210.0;235.0;271.0;252.0;272.0;365.0;395.0;377.0;292.0;318.0;275.0;278.0;251.0;316.0;;;;
        332 Fabrication d'instruments de mesure et de contrôle;;;8.0;8.0;8.0;13.0;13.0;10.0;728.0;295.0;246.0;197.0;246.0;336.0;484.0;674.0;1308.0;751.0;731.0;1299.0;970.0;490.0;706.0;880.0;;;;
        333 Fabrication d'équipements de contrôle des processus industriels;;;;;;;;;;;;;;;;;;;;;;14.0;14.0;14.0;;;;
        334 Fabrication de matériel optique et photographique;90.0;68.0;79.0;108.0;194.0;247.0;259.0;262.0;298.0;319.0;313.0;311.0;147.0;86.0;75.0;78.0;104.0;74.0;40.0;1839.0;33.0;3284.0;3380.0;2777.0;;;;
        335 Horlogerie;74.0;78.0;66.0;63.0;93.0;92.0;94.0;83.0;58.0;58.0;37.0;;;;;;;;;;;;;;;;;
Total General;408430.0;426872.0;437603.0;446956.0;449415.0;457102.0;470328.0;484251.0;489634.0;492548.0;491353.0;484399.0;502126.0;517413.0;530108.0;509404.0;528745.0;527372.0;539045.0;536358.0;567252.0;586442.0;577837.0;571177.0;597441.0;601882.0;635331.0;850205.0
