,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
        159 Industrie des boissons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.335,102.163,105.9,110.138,80.99,76.718,106.919,84.155,87.373,66.024,153.665,157.623,156.817,100.325,238.324,220.222,162.057,166.382,156.496,145.279,114.096,178.59,184.378,174.997,,,,,,,,,,,,,,
    16 Industrie du tabac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86,1.108,2.317,5.198,,,0.807,,4.83,,,,,17.75,,13.223,9.776,8.13,13.072,37.184,2.594,,26.341,84.908,108.682,188.177,,,,,,,,,,,,
        160 Industrie du tabac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86,1.108,2.317,5.198,,,0.807,,4.83,,,,,17.75,,13.223,9.776,8.13,13.072,37.184,2.594,,26.341,84.908,,,,,,,,,,,,,,
2 Industries Textiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9552.0,10602.0,11833.0,12512.0,12912.0,14050.0,14878.0,15181.0,16818.0,16663.0,16533.0,17337.0,17716.0,18278.0,18239.0,17576.0,18094.0,19145.0,18618.0,15279.0,16288.0,16675.0,16598.0,15468.0,15712.0,14622.0,16225.0,16 132,37 915,36 936,,,,,,,,
    17 Industrie textile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3734.917,4662.98,4874.711,5414.42,5357.597,5885.365,5753.023,5338.555,3659.857,3340.929,3058.519,3124.22,3047.362,3119.587,3142.123,2837.655,2890.326,3225.561,3337.067,2596.083,2748.333,2813.995,2512.109,2665.625,2498.627,2368.129,2747.431,,,,,,,,,,,
        171 Filature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1854.721,2005.195,2288.839,2559.386,2547.397,3343.383,3048.961,2998.146,558.857,547.185,375.0,367.214,346.456,326.63,338.944,281.285,328.876,352.683,408.254,336.701,508.651,414.535,220.11,202.779,,,,,,,,,,,,,,
        172 Tissage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.481,528.504,655.71,885.352,795.075,914.39,814.306,533.109,717.657,676.583,668.707,799.256,825.478,877.509,802.193,671.122,553.61,614.947,623.206,556.651,486.132,524.025,459.138,545.819,,,,,,,,,,,,,,
        173 Ennoblissement textile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.549,34.628,160.195,118.092,130.864,190.788,508.843,215.193,204.341,208.453,162.797,208.746,207.142,257.106,501.956,475.786,488.233,592.85,668.264,505.584,297.847,307.423,411.011,391.546,,,,,,,,,,,,,,
        174 Fabrication d'articles textiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.073,224.74,151.706,213.411,115.185,173.069,259.235,249.621,210.113,290.656,224.325,140.443,90.587,202.157,331.607,351.048,421.192,551.088,604.66,360.44,534.574,592.789,670.482,853.412,,,,,,,,,,,,,,
        175 Fabrication de tapis et autres industries textiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.842,467.754,446.673,551.339,521.505,402.347,351.378,355.07,345.842,315.364,325.273,197.205,199.989,198.433,170.638,132.391,143.295,134.889,94.248,87.217,101.827,93.914,80.519,85.059,,,,,,,,,,,,,,
        176 Fabrication d'étoffes a maille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653.313,1198.147,966.858,1042.747,1209.1,823.269,725.837,897.168,516.194,261.327,185.169,202.041,172.572,163.545,105.013,76.678,100.024,93.968,88.726,45.773,46.007,90.264,44.979,0.641,,,,,,,,,,,,,,
        177 Fabrication d'articles à maille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.938,204.012,204.73,44.093,38.471,38.119,44.463,90.248,1106.853,1041.361,1117.248,1209.315,1205.138,1094.207,891.772,849.345,855.096,885.136,849.709,703.717,757.21,791.045,625.87,586.369,,,,,,,,,,,,,,
    18 Industrie de l'habillement et des fourrures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4800.558,4954.248,6010.848,6174.27,6430.369,7008.305,7794.955,8400.038,11810.441,12005.994,12130.728,12943.52,13401.512,13859.589,13826.742,13386.085,13783.497,14428.209,13671.044,11130.766,11631.408,11788.581,12077.183,11076.209,11476.088,10765.587,11904.999,,,,,,,,,,,
        181 Fabrication de vêtements en cuir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.769,218.175,236.075,235.723,201.713,214.058,184.498,192.045,129.557,118.955,155.54,176.12,147.065,152.34,154.056,128.62,121.486,94.362,93.975,79.002,88.524,103.732,146.642,82.391,,,,,,,,,,,,,,
        182 Fabrication de vêtements en textile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4510.789,4736.073,5774.773,5938.547,6228.656,6794.247,7610.457,8207.993,11680.884,11887.039,11975.188,12767.4,13254.447,13707.249,13672.686,13257.465,13662.011,14333.847,13577.069,11051.764,11542.884,11684.849,11930.541,10993.818,,,,,,,,,,,,,,
        183 Industrie des fourrures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    19 Industrie du cuir et de la chaussure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1016.092,984.868,947.936,923.153,1124.309,1156.131,1329.661,1465.471,1347.898,1316.415,1343.872,1268.892,1267.376,1298.663,1270.341,1352.215,1420.288,1491.164,1610.152,1552.069,1908.101,2072.366,2008.585,1726.282,1737.376,1488.133,1572.31,,,,,,,,,,,
        191 Apprêt et tannage des cuirs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.757,82.934,131.563,147.931,308.452,313.76,505.176,462.216,284.573,227.246,491.607,254.855,224.712,207.023,140.02,161.523,142.45,162.702,161.276,188.164,266.364,289.052,376.302,294.938,,,,,,,,,,,,,,
        192 Articles de voyage et de maroquinerie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.142,75.569,124.312,117.349,93.318,110.799,95.499,127.312,130.955,121.531,133.136,150.358,138.452,134.27,109.398,108.671,104.121,109.97,111.752,76.333,106.379,83.125,95.823,113.147,,,,,,,,,,,,,,
        193 Chaussures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779.193,826.365,692.061,657.873,722.539,731.572,728.986,875.943,932.37,967.638,719.129,863.679,904.212,957.37,1020.923,1082.021,1173.717,1218.492,1337.124,1287.572,1535.358,1700.189,1536.46,1318.197,,,,,,,,,,,,,,
3 Industrie chimique et parachimique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10748.0,11374.0,11166.0,10394.0,11623.0,12774.0,12946.0,14122.0,13365.0,13572.0,13163.0,12730.0,13291.0,11789.0,14976.0,17283.0,18289.0,24349.0,34924.0,22056.0,37460.0,48806.0,48443.0,42692.0,41951.0,40680.0,34865.0,38 924,47 046,44 617,,,,,,,,
    20 Travail du bois et fabrication d'articles en bois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.932,459.174,653.669,493.026,690.631,534.81,630.753,331.525,536.165,433.405,757.788,677.785,624.94,590.154,727.705,663.726,595.13,735.697,481.088,291.909,327.747,365.202,328.774,295.298,300.331,175.43,575.908,,,,,,,,,,,
"        201 Sciages, rabotage, imprégnation du bois",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.219,1.041,1.259,2.557,8.582,5.919,3.966,12.309,17.115,14.869,30.626,18.79,7.62,0.363,0.781,1.658,0.506,1.14,1.086,6.252,3.352,5.777,,0.929,,,,,,,,,,,,,,
        202 Fabrication de panneaux de bois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.857,79.061,115.305,176.942,187.54,184.875,180.966,200.825,224.317,203.689,250.75,326.079,302.201,233.8,283.398,235.731,322.744,320.437,213.693,19.671,152.63,132.863,132.8,85.934,,,,,,,,,,,,,,
        203 Fabrication de charpentes et de menuiseries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.859,,,0.235,2.755,17.948,51.404,40.162,42.771,45.306,41.533,3.852,5.795,28.765,13.256,11.396,11.106,14.727,17.382,15.793,15.108,15.453,10.808,12.362,,,,,,,,,,,,,,
        204 Fabrication d'emballages en bois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.481,160.768,314.766,142.111,322.152,203.011,308.116,2.848,103.146,20.104,149.711,101.723,125.69,94.516,193.796,222.591,77.289,220.508,90.666,98.267,75.657,81.561,82.751,78.423,,,,,,,,,,,,,,
"        205 Fabrication d'objets divers en bois, liège ou vannerie",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.516,218.304,222.339,171.181,169.602,123.057,86.301,75.381,148.816,149.437,285.168,227.341,183.634,232.71,236.474,192.35,183.485,178.885,158.261,151.926,81.0,129.548,102.415,117.65,,,,,,,,,,,,,,
    21 Industrie du papier et du carton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615.131,544.444,606.282,530.933,803.785,864.879,605.499,737.183,682.685,441.642,843.811,481.695,797.19,599.026,543.21,732.183,745.598,823.087,632.758,648.361,1199.189,1009.844,932.339,293.454,371.694,364.739,601.246,,,,,,,,,,,
"        211 Pate a Papier, de papier et de carton",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.695,311.077,337.238,305.745,588.674,650.968,320.172,465.499,399.2,132.734,736.479,307.427,598.668,479.903,405.977,590.597,586.509,709.999,463.253,429.718,898.316,581.098,561.451,9.234,,,,,,,,,,,,,,
        212 Articles en papier ou en carton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.436,233.367,269.044,225.188,215.111,213.911,285.327,271.684,283.485,308.908,107.332,174.268,198.522,119.123,137.233,141.586,159.089,113.088,169.505,218.643,300.873,428.746,370.888,284.22,,,,,,,,,,,,,,
"    22 Edition, imprimerie, reproduction",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.214,7.645,6.691,9.506,23.074,18.93,15.807,8.642,33.163,9.966,11.41,10.623,8.331,24.088,30.012,36.05,48.031,46.674,76.734,78.087,63.421,63.693,76.471,88.045,81.771,92.061,98.503,,,,,,,,,,,
        221 Edition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.353,0.045,0.432,,1.639,1.002,0.243,0.07,0.032,0.218,3.956,1.311,1.345,0.265,4.531,4.515,,,,,,,,,,,,,,
        222 Imprimerie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.214,7.645,6.691,9.506,23.074,18.93,15.807,8.642,31.81,9.921,10.978,10.623,6.692,23.086,29.769,35.98,47.963,46.418,72.737,76.735,62.032,63.428,71.94,83.53,,,,,,,,,,,,,,
        223 Reproduction d'enregistrements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"    23 Cokéfaction, raffinage, industries nucléaires",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2582.183,2582.183,2582.183,2582.183,2582.183,2582.183,2582.183,2885.97,2943.689,2943.689,2700.632,2943.689,2714.292,1729.267,3230.3,4437.789,4353.929,5199.165,4118.835,3050.65,4317.008,5819.944,8092.056,10034.644,7626.329,43.546,8.305,,,,,,,,,,,
        231 Cokéfaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
        232 Raffinage de pétrole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2582.183,2582.183,2582.183,2582.183,2582.183,2582.183,2582.183,2885.97,2943.689,2943.689,2700.632,2943.689,2714.292,1729.267,3230.3,4437.789,4353.929,5199.165,4097.375,3026.405,4302.158,5819.944,8092.056,10034.644,,,,,,,,,,,,,,
    24 Industrie Chimique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6784.767,7509.18,6958.697,6365.54,6952.093,8202.822,8457.079,9444.243,8543.738,8946.654,8065.134,7950.198,8390.829,7971.637,9447.625,10571.837,11633.67,15078.12,26947.545,16234.082,29365.609,38866.973,37834.868,30569.95,31456.556,37573.891,31322.686,,,,,,,,,,,
        241 Industrie Chimique de base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6366.406,7103.311,6695.361,6048.355,6596.961,7915.081,8215.98,9238.066,8153.934,8471.164,7434.422,7545.064,7771.514,7311.164,8653.301,9773.182,10574.522,13961.873,25687.045,14930.863,27724.874,37243.922,35864.125,28914.441,,,,,,,,,,,,,,
        242 Produits Agro-chimiques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.865,2.494,5.62,8.765,0.973,6.694,10.85,3.351,7.934,8.543,10.557,13.147,9.359,10.57,,,32.674,,,,,,,,,,,,,,,,,,,,,
        243 Peintures et vernis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.661,14.013,10.189,36.105,27.827,17.334,21.442,23.282,26.822,32.881,107.157,25.184,34.943,34.843,190.312,181.913,208.819,201.254,226.304,284.245,319.201,248.489,234.743,255.999,,,,,,,,,,,,,,
        244 Industrie Pharmaceutique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.784,125.474,119.914,172.539,180.561,138.621,77.172,44.178,70.045,133.08,218.853,153.051,169.59,145.641,182.848,210.299,304.636,324.896,436.603,453.036,683.062,713.984,867.283,665.827,,,,,,,,,,,,,,
"        245 Fabrication de savons, de parfums et de produits d'entretien",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.875,251.087,99.043,58.302,86.473,70.205,88.557,83.26,124.908,157.557,149.639,28.63,164.719,191.052,308.813,309.173,354.883,482.94,488.527,501.906,521.497,550.156,681.58,602.675,,,,,,,,,,,,,,
        246 Fabrication d'autres produits chimiques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.176,12.801,28.57,41.474,59.298,54.887,43.078,52.106,160.095,141.891,142.998,183.569,239.121,246.408,82.052,65.633,139.574,85.828,76.156,74.443,101.434,100.108,178.392,131.008,,,,,,,,,,,,,,
        247 Fabrication de fibres artificielles ou synthétique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.538,1.508,1.553,1.583,31.959,30.299,31.637,18.562,21.329,19.525,14.636,15.541,10.314,8.745,,,,,,,,,,,,,,,
    25 Industrie du caoutchouc et des plastiques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.991,128.842,223.936,266.587,350.471,357.456,378.525,433.96,327.057,414.63,364.431,246.624,341.845,276.437,318.728,288.791,311.823,364.581,365.505,365.991,420.238,600.202,837.381,810.025,1648.638,1470.18,1240.058,,,,,,,,,,,
        251 Industrie Du caoutchouc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.654,64.188,84.33,103.431,196.888,210.844,190.154,247.07,240.824,296.448,224.685,97.013,129.859,121.206,4.889,19.545,31.925,32.244,33.975,46.954,29.463,153.677,204.133,212.348,,,,,,,,,,,,,,
        252 Transformation des matières plastiques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.337,64.654,139.606,163.156,153.583,146.612,175.422,171.452,68.581,100.604,121.797,130.073,194.359,135.785,294.875,250.98,259.871,308.849,303.516,287.928,361.181,446.525,633.248,597.677,,,,,,,,,,,,,,
    26 Fabrication D'autres produits minéraux non métalliques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.032,142.819,134.304,146.646,220.741,212.786,276.566,324.793,298.394,382.4,419.616,419.133,413.846,598.71,678.57,552.578,600.732,2101.896,2301.205,1386.648,1766.604,2079.675,341.245,600.119,465.857,959.739,1018.478,,,,,,,,,,,
        261 Fabrication De verre et d'articles en verre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.164,20.419,5.617,14.767,16.592,7.645,40.947,17.486,1.753,2.051,12.428,6.03,29.925,0.465,45.135,43.024,58.517,44.077,56.397,16.293,62.051,62.03,99.372,115.501,,,,,,,,,,,,,,
        262 Fabrication De produits céramiques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.397,26.666,16.855,32.345,45.128,36.291,88.009,128.075,152.833,216.965,207.306,209.825,215.892,394.412,502.429,277.841,308.861,306.435,315.367,301.049,276.394,257.544,118.53,311.517,,,,,,,,,,,,,,
        263 Fabrication De carreaux en céramiques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.317,12.486,16.939,17.195,19.627,25.637,27.674,28.959,31.463,17.194,10.967,7.046,4.903,5.204,10.111,17.178,,,,,,,,,,,,,,
        264 Fabrication De tuiles et briques en terre cuite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.817,9.196,8.206,8.828,12.836,8.383,13.796,12.524,5.32,18.572,7.948,12.791,11.766,9.443,10.898,4.471,5.153,2.728,0.563,18.155,,8.261,6.464,3.779,,,,,,,,,,,,,,
"        265 Fabrication De ciment, chaux et plâtre",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.811,55.579,38.512,47.305,107.092,146.562,114.04,143.206,85.165,108.239,148.828,119.581,84.883,87.09,0.284,117.681,61.527,26.569,7.361,12.839,38.889,35.49,45.994,112.541,,,,,,,,,,,,,,
        266 Ouvrages en Béton ou en plâtre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.422,5.213,6.596,5.035,1.638,2.214,3.833,5.555,12.135,3.213,2.101,14.148,2.856,2.237,3.493,11.3,30.505,4.975,138.165,32.765,34.154,22.162,15.024,27.557,,,,,,,,,,,,,,
        267 Travail de la Pierre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.849,9.196,28.863,7.326,3.543,4.323,11.066,10.003,19.843,11.68,5.381,16.039,9.11,8.09,10.712,16.152,35.521,46.837,22.216,17.974,27.598,25.392,14.177,5.75,,,,,,,,,,,,,,
        268 Fabrication De produits minéraux divers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.572,16.55,29.655,31.04,33.912,7.368,4.875,7.944,14.028,9.194,18.685,23.524,39.787,71.336,77.945,53.15,69.185,1653.081,1750.169,980.527,1322.615,1663.592,31.573,6.296,,,,,,,,,,,,,,
4 Industrie mécanique et métallurgique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1508.0,1638.0,1527.0,1631.0,1670.0,1960.0,2088.0,2137.0,1636.0,1870.0,2153.0,2517.0,2594.0,2420.0,2305.0,3786.0,5053.0,6414.0,7351.0,6681.0,8050.0,9844.0,10972.0,22188.0,29061.0,35241.0,40365.0,49 527,97 359,104 135,,,,,,,,
    27 Métallurgie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.612,494.51,485.886,494.183,355.425,350.913,469.424,556.164,483.758,675.393,852.631,722.101,827.919,724.191,648.434,1069.443,1222.068,1621.122,1413.277,805.883,1311.058,1285.145,969.822,372.242,502.541,372.9,343.747,,,,,,,,,,,
        271 Sidérurgie Et production de ferro-alliages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.266,14.852,9.777,7.0,9.372,11.297,33.964,192.252,125.893,6.019,6.947,4.422,2.869,30.449,3.786,2.498,,,,,,,,,,,,,,
        272 Fabrication de tubes en fonte ou en acier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.523,2.523,2.523,2.523,2.523,2.523,2.523,2.649,22.931,258.036,405.578,124.988,49.354,52.458,102.507,124.303,74.729,61.57,92.817,69.191,45.426,57.44,135.259,195.606,,,,,,,,,,,,,,
        273 Première transformation de l'acier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.631,12.015,0.237,10.041,1.498,12.039,1.908,5.63,,,0.323,0.234,4.433,,,,,,,,,,,,,,,,,,,,,,,,,
        274 Production de métaux non ferreux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.856,7.716,10.87,9.363,10.058,9.45,9.572,19.351,456.561,402.505,435.282,586.977,760.781,657.588,510.834,751.316,1011.682,1513.08,1264.595,693.303,1236.474,1137.621,752.527,93.327,,,,,,,,,,,,,,
        275 Fonderie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.602,472.256,472.256,472.256,341.346,326.901,455.421,528.534,,,1.671,2.902,3.979,2.848,1.129,1.572,9.764,37.796,45.815,35.294,23.128,59.635,78.25,80.811,,,,,,,,,,,,,,
    28 Travail des métaux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.956,263.692,221.388,278.512,187.705,381.154,409.357,371.586,405.658,163.652,165.208,337.889,594.933,581.464,501.52,1244.674,1755.912,1775.865,1968.936,1246.634,1338.886,1738.441,1803.495,1302.754,863.553,826.212,1577.098,,,,,,,,,,,
        281 Fabrication d'éléments en métal pour la construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.911,11.413,14.145,14.435,14.564,6.347,6.056,13.513,8.792,11.446,16.569,31.856,42.782,16.761,33.455,54.293,54.808,106.523,163.458,192.733,126.181,224.319,346.717,235.465,,,,,,,,,,,,,,
        282 Fabrication de réservoirs métalliques et de chaudières,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.224,45.875,42.594,49.305,9.346,47.87,6.43,7.278,5.816,52.201,63.359,121.473,106.172,63.156,30.421,16.112,,,,,,,,,,,,,,
        283 Chaudronnerie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.716,129.486,105.858,141.864,103.498,286.16,333.435,246.504,24.525,,,,0.747,,,,0.264,,,0.871,0.045,1.315,,,,,,,,,,,,,,,,
"        284 Forge, emboutissage, estampage, métallurgie des poudres",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.774,12.337,,2.713,2.452,24.343,40.673,58.523,115.856,149.638,313.956,82.885,53.516,112.192,6.046,31.824,,,,,,,,,,,,,,
        285 Traitement des métaux ; mécanique générale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.022,0.72,0.473,0.732,1.627,0.927,0.842,220.53,14.689,6.652,162.529,386.592,356.828,284.912,1007.166,1395.077,30.63,41.308,39.606,41.316,38.223,61.629,11.535,,,,,,,,,,,,,,
"        286 Fabrication de coutellerie, d'outillage et de quincailler",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.199,51.196,41.045,31.733,19.204,18.589,11.563,9.301,40.92,41.358,57.42,56.728,55.871,63.875,57.467,31.086,80.016,98.3,6.776,10.002,17.411,49.033,44.92,48.488,,,,,,,,,,,,,,
        287 Fabrication d'autres ouvrages en métaux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.13,70.575,59.62,90.007,49.707,68.431,57.376,101.426,59.893,37.947,41.973,34.758,97.143,71.787,78.583,86.328,104.075,1338.573,1380.079,772.031,969.697,1250.203,1313.762,959.33,,,,,,,,,,,,,,
    29 Fabrication de machines et équipements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.264,65.365,35.699,55.256,252.253,104.604,50.655,38.781,96.205,94.909,111.13,63.922,100.843,129.971,120.369,197.576,276.404,323.531,354.224,421.7,380.402,329.268,354.788,329.971,350.831,321.342,73.281,,,,,,,,,,,
        291 Fabrication d'équipements mécaniques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.199,23.505,24.554,30.901,29.628,37.766,30.118,30.019,43.905,64.837,33.896,33.067,40.658,31.251,26.116,44.544,34.622,34.915,30.436,45.617,46.288,17.352,11.171,4.037,,,,,,,,,,,,,,
